entity_id,name,country_iso3,entity_type,sector_code,influence_score,rank,revenue_usd,employee_count,years_active
lei:9598000KXS62W6TH7V80,SAMPOL I. Y O. CANARIAS SL,ESP,company,,,952.0,,,
lei:335800WN5LVZO6JXHI90,SINTER MACHINES,IND,company,,,952.0,,,
lei:391200LLJYF30CHV4L46,Mayinger Bestattungen GmbH,DEU,company,,,952.0,,,
lei:9845005084580DDB8432,"טליה ועופרי השקעות בע""מ",ISR,company,,,952.0,,,
lei:984500A509701SF7C670,T.G.H. SRL,ROU,company,,,952.0,,,
lei:6488Q3YY97645QY1ZJ38,Foundation Investment Partners Management LLP,GBR,company,,,952.0,,,
lei:7245008XSIIWKL88IX70,EAPM Holding B.V.,NLD,company,,,952.0,,,
lei:529900CDCVTVSR7G6L74,SOLARI ANGELO OSVALDO & C. SOCIETA' IN NOME COLLETTIVO,ITA,company,,,952.0,,,
lei:969500NJ4VBW8S55KB88,ECOLE SUPERIEURE D'INGENIEURS DES TRAVAUX DE LA CONSTRUCTION DE METZ,FRA,company,,,952.0,,,
lei:335800MGSM1LE1UXZF47,GURU NANAK AGENCY,IND,company,,,952.0,,,
lei:254900Z2GUMM8R05C783,PRECap VIII S.à r.l.,LUX,company,,,952.0,,,
lei:724500CA8ZD5RLLBP890,Helin Holding B.V.,NLD,company,,,952.0,,,
lei:2549007RORZQPUNXAM87,ATLAS AXILLIA COMPANY (PRIVATE) LIMITED,LKA,company,,,952.0,,,
lei:3358001NUTSIZI42NE89,COORG TIGER EYE BACKWATER RESORTS,IND,company,,,952.0,,,
lei:335800D5P83DG1VTTF20,JIVANJYOT EDUCATION TRUST,IND,company,,,952.0,,,
lei:894500FVOUYTHI6UEV89,AMODIS CONSEIL,FRA,company,,,952.0,,,
lei:9845002HBFA38D81D971,MØLLER & NIELSEN ApS (Under konkurs),DNK,company,,,952.0,,,
lei:984500EM9C7BA1CBED95,SDPL PROJECTS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:335800YMSWEHLD1TPU68,GOODWILL TRADERS,IND,company,,,952.0,,,
lei:3358006YJONIQ7Q6FR47,BHAGWATI SALES,IND,company,,,952.0,,,
lei:64886W17G0FW69H2KO27,PAILA VIKRANTH REDDY,IND,company,,,952.0,,,
lei:6488BG0RC9Q428X0U326,NATIVE INDUSTRIES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:33580025MKLVGTKVC639,TIMES CATALYST MEDIA PRIVATE LIMITED,IND,company,,,952.0,,,
lei:894500FV2ORQXKVBSN56,VETEA,FRA,company,,,952.0,,,
lei:3358009OKKC7MK6JUY64,BVG CLEAN ENERGY LIMITED,IND,company,,,952.0,,,
lei:52990029QDSJ1EOD3U71,SiMaH KG Grundstücksverwaltungsgesellschaft,DEU,company,,,952.0,,,
lei:3912001YLPTLGOB65744,GGH Long IG Bond Fund 2026,CYM,company,,,952.0,,,
lei:64888MK9I5D7345ALX85,fullframe ehf.,ISL,company,,,952.0,,,
lei:335800UYGBQ2AN75H265,ANKUR AND COMPANY,IND,company,,,952.0,,,
lei:6488J5N4BGSY3658G682,USHA TEA COMPANY PVT. LTD.,IND,company,,,952.0,,,
lei:335800F3KD7NAPG5DP29,PRAMAN TRADERS,IND,company,,,952.0,,,
lei:335800ZBK7HBIKKHHW08,SHREE BALAJEE AGRO INDUSTRIES,IND,company,,,952.0,,,
lei:2549009D1Q5FJRYVRE97,SACKVILLE STREET COMMERCIAL PROPCO LIMITED,GBR,company,,,952.0,,,
lei:959800CEBUVF4PP6B319,DESARROLLOS INTERNACIONALES ASFALTICOS SL,ESP,company,,,952.0,,,
lei:335800NY24C57O2EWT24,ROSVAR STEELS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:335800BJE6OPFDOJJ957,KLYMB SPACES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:894500FV88BIKK77G736,SCI Roche Aubert,FRA,company,,,952.0,,,
lei:335800QSB32ZDKB21685,SUNRISE AGRO INDUSTRIES,IND,company,,,952.0,,,
lei:529900XM2GCAKT06M887,TOTEMBAL SL,ESP,company,,,952.0,,,
lei:33580024CXLWB2C9WS47,VINAYAK HIGHWAY CENTRE,IND,company,,,952.0,,,
lei:959800NPL1NU4D618G34,HEREDEROS DE JOSE MARIA ARAMBURU CARRERA CB,ESP,company,,,952.0,,,
lei:391200FMOVNZ0YN2HP07,Hamiltonian Transport Inc.,CAN,company,,,952.0,,,
lei:529900KQ2CN3RYXCKN85,MUSICCO RAFFAELE,ITA,company,,,952.0,,,
lei:894500FVDRVA7JJ33R78,SOPHY PUBLICATIONS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:64889PEZ3D538QA96B09,A.P.TEXTILES,IND,company,,,952.0,,,
lei:335800IKZ2PSPS7OLO97,INQUANT DEBT PLUS,IND,company,,,952.0,,,
lei:6488GXN20ONM881I1394,RADHE SHYAM RATHI,IND,company,,,952.0,,,
lei:529900MGQ74S4APWB847,BELMAN CONSULTORIA DE PROYECTO SL,ESP,company,,,952.0,,,
lei:9845006K7Z60054J4C39,SRP INFRA PROJECTS,IND,company,,,952.0,,,
lei:9845006J00FC9B998K33,SIYAVIR TRUST,IND,company,,,952.0,,,
lei:8156004C6FD36C0DB014,CVD PROGETTI S.R.L.,ITA,company,,,952.0,,,
lei:724500F9O790HM549Z10,Arch. Buro Florian Eckardt,NLD,company,,,952.0,,,
lei:529900EYKI8LC6O9T481,Tudor Rose European Infrastructure Debt Investment Trust Series 1,CYM,company,,,952.0,,,
lei:529900C9FS62YTHREX52,Bayrock Real Estate Holding GmbH,DEU,company,,,952.0,,,
lei:3358009B18FAV2V97I73,FIVE STAR SOLAR PRIVATE LIMITED,IND,company,,,952.0,,,
lei:894500FUX57ZALJG5366,Telegrafstationen AB,SWE,company,,,952.0,,,
lei:6488YT172CPWT0240J76,RAKSHAN ENERGEN PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6488H6G0CIF540Y1I991,SOMESHWAR MAHADEV TRUST,IND,company,,,952.0,,,
lei:254900LEEENM3N58PU94,ANDALO LTD.,VGB,company,,,952.0,,,
lei:335800OSTO58X9Y2UI93,KALLURI VIDYA,IND,company,,,952.0,,,
lei:391200UEG1SOTZHHFH83,JM Dienstleistungen GmbH,DEU,company,,,952.0,,,
lei:6488RSC36I25W3JR3809,KAYA KNITS,IND,company,,,952.0,,,
lei:6488OFK42AD1P6B87716,PUSHPA DEVI NARAG,IND,company,,,952.0,,,
lei:984500460CCC695E7A45,"דן יוסף בע""מ",ISR,company,,,952.0,,,
lei:335800ZG5SUCA5WMPD53,KANTILAL KASALCHAND AND COMPANY,IND,company,,,952.0,,,
lei:648882GR46IN540OLT10,SUNIL KUMAR KUNDU & SONS,IND,company,,,952.0,,,
lei:335800MEIOKIVVI58W62,RAMSAROJ HEALTHCARE LLP,IND,company,,,952.0,,,
lei:6488E2JK192DA883GW15,DG VC CONSULTING LLP,IND,company,,,952.0,,,
lei:335800SY6AP58ZQIEA92,VAMANA NOVAGRID PRIVATE LIMITED,IND,company,,,952.0,,,
lei:33580059CTXFL8ELV238,V A DECORATIVES,IND,company,,,952.0,,,
lei:391200VQOS651HYH3B87,"ACP 2024 Symbol II, L.P.",USA,company,,,952.0,,,
lei:6488ZX83D3H3M26M4T30,Hanuman Road Lines,IND,company,,,952.0,,,
lei:64885N25RPVOM37S7715,ANURAG GOEL,IND,company,,,952.0,,,
lei:894500FUM24G0MVOTZ79,Alfred Kron Invest AB,SWE,company,,,952.0,,,
lei:724500H0C0Z5I0FMWS39,JBM Holding B.V.,NLD,company,,,952.0,,,
lei:529900BUSG491FJNPM96,VRIO-PACK SL,ESP,company,,,952.0,,,
lei:6488Y9F7FY74C56F2I42,STEAMLOK ENGINEERING PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6488UB7I4VJ89C229D83,SURESH KUMAR JETHWANI,IND,company,,,952.0,,,
lei:335800Y7B8ZF24CBQO16,GOKULDHAM GORAKSHAN SEVABHAVI SANSTHA,IND,company,,,952.0,,,
lei:894500FURLO7NM7KHJ96,ICANIWILL AB,SWE,company,,,952.0,,,
lei:724500R6794ITTH70B07,R. Bosman Holding B.V.,NLD,company,,,952.0,,,
lei:894500FUGIKODNJT6F07,Böljebo Fastighets AB,SWE,company,,,952.0,,,
lei:64882Q9K6Q1Q4JG64W06,VELUSAMY MUTHULAKSHMI,IND,company,,,952.0,,,
lei:6488ZWI82MM15IG43409,7 HILLS AUTOMOBILES,IND,company,,,952.0,,,
lei:894500FSGGFP2W9DO706,ADINVENTIO SOCIETA A RESPONSABILITA LIMITATA,ITA,company,,,952.0,,,
lei:6367008WO5VVLJIGP282,MILKYWAY ENERGY PRIVATE LIMITED,IND,company,,,952.0,,,
lei:636700C371VN5J8RK294,AVIRAJ SOLAR PRIVATE LIMITED,IND,company,,,952.0,,,
lei:894500FSLZZGPVL9BR43,JH INFRATECH PRIVATE LIMITED,IND,company,,,952.0,,,
lei:815600A535D84AE92E21,WO HOLDING S.R.L.,ITA,company,,,952.0,,,
lei:894500FTZVXDGPK67R36,ESSEZETA SRL,ITA,company,,,952.0,,,
lei:335800VED347MJNEAH15,CYPRESS INDUSTRIES INDIA PRIVATE LIMITED,IND,company,,,952.0,,,
lei:969500LPMGRXAPMB2A73,SPFPL ELYPHARMA,FRA,company,,,952.0,,,
lei:529900QVDT6H2GAIKV31,MAROLJOBA SOCIEDAD LIMITADA,ESP,company,,,952.0,,,
lei:63670029LAWJARQOXP86,HIMAKSH ENERGY PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6367000NGLULFBDR8256,SUNFALLS ENERGY PRIVATE LIMITED,IND,company,,,952.0,,,
lei:391200VCFXSALR4HBL15,ASP 2025 Dolphin II L.P.,USA,company,,,952.0,,,
lei:3912002LJK1V1MVGLV89,"ASP Elysium, L.P.",USA,company,,,952.0,,,
lei:894500FTUCDLTQ8AK717,HORSA FLOW S.R.L.,ITA,company,,,952.0,,,
lei:894500G7JO8XN2LJSN04,AUDITION SOLIDARITE.ORG,FRA,company,,,952.0,,,
lei:335800J3RUB2B8Q67R04,SAMRIDDHI GRAND LLP,IND,company,,,952.0,,,
lei:335800SP4EB4O9K99S04,TEENBAAN INDUSTRIES LLP,IND,company,,,952.0,,,
lei:9845009T596972CF4838,tcbLYD Holding ApS,DNK,company,,,952.0,,,
lei:724500UVFFPZGEJOIL24,Sapphire JV Bidco B.V.,NLD,company,,,952.0,,,
lei:335800ZN2HT28I54DO54,FORFRONT INDUSTRIES,IND,company,,,952.0,,,
lei:529900RS7ZKGJVOLEJ60,Nordlite Veranstaltungstechnik GmbH,DEU,company,,,952.0,,,
lei:894500FTOSTU6QWEWN19,Diagramdrip OÜ,EST,company,,,952.0,,,
lei:3912007YIFFY75C9WX35,"ASP Barley, L.P.",USA,company,,,952.0,,,
lei:894500GAGZOIRPV98796,MASTER MINING EQUIPMENTS,IND,company,,,952.0,,,
lei:648880DQP51FH1M7L647,URÁNIA MOZGÓKÉP KFT.,HUN,company,,,952.0,,,
lei:335800V7RYRVCY2VO105,K3 FUTURE,IND,company,,,952.0,,,
lei:724500H3HI6O7RDSN788,G & C de Bot Holding B.V.,NLD,company,,,952.0,,,
lei:254900Q19WQDUNW7J789,3 A ENERGY LLC,USA,company,,,952.0,,,
lei:894500GXEWHWVY19PZ50,Zemědělská farma Holmar,CZE,company,,,952.0,,,
lei:335800S39VYUD2GNQD70,KALLURI RAMCHANDRA REDDY,IND,company,,,952.0,,,
lei:724500EWLVNU31E30I79,Maud Beheer B.V.,NLD,company,,,952.0,,,
lei:648867HD85UWI5D81S83,APOLLÓ MOZGÓKÉP Kft.,HUN,company,,,952.0,,,
lei:335800WJN3YJU6IQTA44,AVAADA BESS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:529900HZ19YQJWSXTV24,LA ORUGA SA,ESP,company,,,952.0,,,
lei:391200SBJ48VDAAOH475,ASF VIII G Sidecar Series V L.P.,CYM,company,,,952.0,,,
lei:391200D6R6CS0MPCU128,"ACP 2024 Ibex II, L.P.",USA,company,,,952.0,,,
lei:254900SY1JEOEDEB7R79,"GSPP PORTFOLIO 2025 BORROWER, LLC",USA,company,,,952.0,,,
lei:391200JBL47TJXIHZI41,"ASP Elysium Parent, L.P.",USA,company,,,952.0,,,
lei:3358008AIUDTXD4QUF44,K3 INFRAVISION,IND,company,,,952.0,,,
lei:6488JQT1RKI4000P5814,Barberline Oü,EST,company,,,952.0,,,
lei:335800VGX3GE8FFQ2N72,GADGET GRID LLP,IND,company,,,952.0,,,
lei:335800JZN8DI6QAW9X64,ENDURAMIX RMC PRIVATE LIMITED,IND,company,,,952.0,,,
lei:724500EFX8VSTD6FLI81,Pollies Holding B.V.,NLD,company,,,952.0,,,
lei:3912006C7IKHCAB5AT84,"ASP 2024 Alphabet II, L.P.",USA,company,,,952.0,,,
lei:254900YZB9PU6ML3E432,ΕΛΛΗΝΙΚΗ ΛΕΥΚΟΣΙΔΗΡΟΥΡΓΙΑ ΥΓΡΑΕΡΙΟΥ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,GRC,company,,,952.0,,,
lei:335800FY7ZB6Q6ECAZ10,SHRI JYOTIBA BHAKT MANDAL,IND,company,,,952.0,,,
lei:335800YWYOEMUSXHTS89,VINAYAGAR PROMOTERS & BUILDERS,IND,company,,,952.0,,,
lei:335800CFUICTDR4U2Z55,MILHARD SALES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:64884V7VW8GA11L61G90,SAMRAT CONSTRUCTION,IND,company,,,952.0,,,
lei:894500FTJ9A2JRKJ9361,SPOTORNO RENT S.R.L.,ITA,company,,,952.0,,,
lei:335800ZT8RROWJGS4X54,GLOBAL MINES,IND,company,,,952.0,,,
lei:959800GJKQBW5TDZB992,FONDO DE TITULIZACION SANTANDER CONSUMO 10,ESP,company,,,952.0,,,
lei:529900VW9L3Z9LB6WI55,Silverline GmbH,DEU,company,,,952.0,,,
lei:335800ADMRQGLTZP2977,R K SOIN SHAWL,IND,company,,,952.0,,,
lei:529900BUV4CQ9QLM2G52,Ordine dei dottori commercialisti e degli esperti contabili di Ancona,ITA,company,,,952.0,,,
lei:894500FTDPQAWS8NLJ22,SNIGDHA AGRO INDUSTRIES,IND,company,,,952.0,,,
lei:335800ZCQHO3F5JE4638,KRISHNA ENTERPRISES,IND,company,,,952.0,,,
lei:815600672532CE84C406,INGEN SRL,ITA,company,,,952.0,,,
lei:894500GABG4R4QJDKN05,VEER GOLD,IND,company,,,952.0,,,
lei:815600EA65EE466BC376,A&P SWCS DI VANNUCCI PAOLO & C S.A.S.,ITA,company,,,952.0,,,
lei:894500FU5FH53OW1VB68,Matondo Förvaltning AB,SWE,company,,,952.0,,,
lei:894500GZKI6NTONKVR72,MARLYA BRAVA SL,ESP,company,,,952.0,,,
lei:529900IGQKZLNDW4V637,MILAN Holding GmbH,DEU,company,,,952.0,,,
lei:335800QIPUCYMOF6DK03,SRIRAMANENI KRISHNAVENI AND GROUP OF FARMERS,IND,company,,,952.0,,,
lei:335800596DUYVVEQT715,SHREE GAJLAXMI JEWELLERS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:894500G32XBO4M11TJ55,MAGOFA DESARROLLOS INMOBILIARIOS SL,ESP,company,,,952.0,,,
lei:529900MH64F78D6NON33,ROCHE PROYECTOS SL,ESP,company,,,952.0,,,
lei:5299008Y06MFZ055YG37,CANTINA GIROTTI SOCIETA' AGRICOLA S.S.,ITA,company,,,952.0,,,
lei:33580048HJUTM31TAG89,MAHAVEER FASHIONS,IND,company,,,952.0,,,
lei:259400JQXT7MW7GPX258,FARAMOND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,POL,company,,,952.0,,,
lei:95980024HGF6YL2GR361,TRANSPORTES OSBEN SL,ESP,company,,,952.0,,,
lei:6488PBJ9M9I95A5I5971,ROHIT GOYAL,IND,company,,,952.0,,,
lei:6488KC101O03Q6VKX023,KUNAL KANUBHAI AGARWAL,IND,company,,,952.0,,,
lei:335800C37BU24BXBO820,PACE ENGINEERING INDUSTRIES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:335800T853ZVBZXNKC34,PARTS PARADISE LLP,IND,company,,,952.0,,,
lei:2549005ODW7VD7C95550,Pecan Park Multifamily LLC,USA,company,,,952.0,,,
lei:984500A4706D81473C10,Vipauz GesmbH,AUT,company,,,952.0,,,
lei:5299001DT6KDH45A0N80,Larch Transporte Ges.m.b.H.,AUT,company,,,952.0,,,
lei:648889GHBA3HQ803N043,NAVEEN CHOUDHARY,IND,company,,,952.0,,,
lei:64888B88OZP8GVX55969,RAVICHANDRAN,IND,company,,,952.0,,,
lei:984500C6B4D9AAFJCF82,BRIGHT PULSE LTD,CYP,company,,,952.0,,,
lei:33580069SEM9UQCAMB50,MISUNI VENTURES LLP,IND,company,,,952.0,,,
lei:3358003R8WBUU9R7CE08,CRAFTS,IND,company,,,952.0,,,
lei:335800PY2UYM1ZV9PP83,315 WORK AVENUE PUNE SPACES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6488J641TYV737UL6H72,JAKHAR GREEN POWER PRIVATE LIMITED,IND,company,,,952.0,,,
lei:64880UC6UVY83Z70D919,ALLIANCE PREMIUM CONSTRUCTION,IND,company,,,952.0,,,
lei:335800I88WUJB2IKGE70,HEM ENTERPRISES,IND,company,,,952.0,,,
lei:335800HJROURP5FND314,THE GLOBAL COLLARS,IND,company,,,952.0,,,
lei:648894EC1F4D33FS5B54,D.R. Hennevanger Holding B.V.,NLD,company,,,952.0,,,
lei:2549007H8KA4S78OJX77,Xantium Contractco Limited,GBR,company,,,952.0,,,
lei:254900PJIOPF7D9XIX08,Xantium Contractco LLC,USA,company,,,952.0,,,
lei:335800121HPNQVEN9Y19,MARWAR GREEN ENERGY PRIVATE LIMITED,IND,company,,,952.0,,,
lei:335800VIQ8J8IQDBCL03,AVAADA GJSUSTAINABLE2 PRIVATE LIMITED,IND,company,,,952.0,,,
lei:335800RVDDE8IWNGEP93,SHRI SHRIMAL JEWELLERS,IND,company,,,952.0,,,
lei:335800DQT7A97CU95M59,SHALINI VIDYA SAMSTHA,IND,company,,,952.0,,,
lei:699400JBLEEX1HXRVI90,ThREE INVEST,BEL,company,,,952.0,,,
lei:6488B7S4F3448CLAB002,Bæjarás ehf.,ISL,company,,,952.0,,,
lei:254900DKBFBASUFIAU39,ABB Ausbildungszentrum Gemeinnützige GmbH,DEU,company,,,952.0,,,
lei:959800FHDQ39TPZ7WU09,"PESQUERIAS AMEVID, SL",ESP,company,,,952.0,,,
lei:64883KWK50UG8VN50449,PROLIFICA CS INVESTMENTS LIMITED,GBR,company,,,952.0,,,
lei:6488Q16SVMFS99166O81,SURESH SILK STYLES,IND,company,,,952.0,,,
lei:6488S605GYX65A1GW195,DEEPAK NIHICHALANI,IND,company,,,952.0,,,
lei:6488T2R1S3PRU6W21325,GURPREET SINGH SHAH,IND,company,,,952.0,,,
lei:6488182VG3KOB783IU58,DIAMOND FACETS,IND,company,,,952.0,,,
lei:984500CA5B83U8C6X352,Magus Mesi OÜ,EST,company,,,952.0,,,
lei:254900BXG3T6276Q1G17,Rokos Global Macro Investments 4 LLC,USA,company,,,952.0,,,
lei:8156002091B816973211,COSTA DA AMARE SRLS,ITA,company,,,952.0,,,
lei:969500KDMXD44Z7GQI13,FCT CREDIT AGRICOLE HABITAT 2026,FRA,company,,,952.0,,,
lei:98450026949F073D0B18,Arne Welin Aktiebolag,SWE,company,,,952.0,,,
lei:894500FT866J9SWRXZ02,NATURAL BEAUTY SRL,ITA,company,,,952.0,,,
lei:259400QQZ9T1ULMISS17,XKON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,POL,company,,,952.0,,,
lei:894500FSRJJ8CUX4ZB13,DEVALOKAM LEISURE HOTEL LLP,IND,company,,,952.0,,,
lei:391200PFNEZJDV0VYU47,WISAG Service Holding Europa GmbH,DEU,company,,,952.0,,,
lei:894500FSX32ZZU90MV38,CELTIS S.R.L.,ITA,company,,,952.0,,,
lei:254900NDHKGQ18J4ME33,Staffing Accountants LLC,USA,company,,,952.0,,,
lei:894500FLZNDG9OEG6V25,TATHASTU ETHNIC PRIVATE LIMITED,IND,company,,,952.0,,,
lei:254900MYAW1DF893WU93,"ZEN7 LABS, INC",USA,company,,,952.0,,,
lei:529900JLV5N1T0O9VK60,BSH Home Appliances (Vietnam) Co. Ltd.,VNM,company,,,952.0,,,
lei:6488TU95RRP79402YX86,KOHINOOR PRIDE LLP,IND,company,,,952.0,,,
lei:6488K0U3C0976J5SWD26,LALIT PODDAR,IND,company,,,952.0,,,
lei:6488CS4AI2D3G6083M30,AS ENTERPRISES SOLAR POWER PROJECT PRIVATE LIMITED,IND,company,,,952.0,,,
lei:9695009EFOI4WZ39JO08,L.A.B. INVEST,FRA,company,,,952.0,,,
lei:64885K9I0D3U6YY7G383,KOHINOOR TAJCENTRAL LLP,IND,company,,,952.0,,,
lei:6488U3FT3H69XF84Y357,SHIVKUMAR HEERALAL JAJUNDA,IND,company,,,952.0,,,
lei:64887DS358X3QAU53F13,KABIR FABRIC,IND,company,,,952.0,,,
lei:64884CZ1FQJ01K3G7614,CUPRUM RESOURCES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:64888I1XCR6A8WH85468,VIKAS JAIN,IND,company,,,952.0,,,
lei:335800XYO2E23QO8EL85,SURYA BUILDCON,IND,company,,,952.0,,,
lei:969500DF22294I551N91,PROPULS FORMATION,FRA,company,,,952.0,,,
lei:335800WTYFKJEI7RAL50,RELIABLE FUELS INDIA,IND,company,,,952.0,,,
lei:984500BA1B071TFUD618,FAMOUS SUN ENTERPRISE LIMITED,HKG,company,,,952.0,,,
lei:335800AMAXBLX1B5FN45,SHREE K.S. INFRASTRUCTURE & LOGISTICS,IND,company,,,952.0,,,
lei:636700MTR3U7J1YWXR32,Rome Capital ehf.,ISL,company,,,952.0,,,
lei:6488FG2Q739TU5V9P295,BILHUSET VESTFOLD AS,NOR,company,,,952.0,,,
lei:6488Z7FR1XNW706Z8336,JYANI GREEN ENERGY PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6367009LA3EAYB8WEL94,Efna ehf.,ISL,company,,,952.0,,,
lei:724500X09NZNYFS96M34,Romaluto Holding B.V.,NLD,company,,,952.0,,,
lei:6488O0IJ8B818KQ3Z379,TRANS ACTUEL,FRA,company,,,952.0,,,
lei:6488M3GBC45N6BE18114,EVERGREEN CONSTRUCTION (DURGAPUR) PVT LTD,IND,company,,,952.0,,,
lei:9845002B7ED5E3GFA796,DAYSHAPE SOFTWARE LTD,GBR,company,,,952.0,,,
lei:254900AMO5ZG20K1RC67,The Genoril Family Foundation Trust,BWA,company,,,952.0,,,
lei:6488EAQKTJ8277784A19,SUNNY SHREE SECURITY SERVICES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:335800C56SGMLJDBHY67,HOTEL UDAY PALACE,IND,company,,,952.0,,,
lei:648888R1Y1NHQ91WI305,NITIN DHILLON,IND,company,,,952.0,,,
lei:6488T8FN48QUR9V51069,VIKAS JAIN,IND,company,,,952.0,,,
lei:6488Q8D0ABDLT4810972,SHIVJI RAM GOYAL,IND,company,,,952.0,,,
lei:6488M5XW3I2W0X37I502,SAGAR CONSTRUCTION COMPANY,IND,company,,,952.0,,,
lei:6488K66FE4D5U8F4T166,The Harvey and Annabel Rankin Discretionary Settlement,GBR,company,,,952.0,,,
lei:724500VZUQMYY96JVZ96,Kleine Dante,NLD,company,,,952.0,,,
lei:636700JBERI5EWHFNR27,INEO EIENDOM AS,NOR,company,,,952.0,,,
lei:724500H5QKBS7DLYWN88,Mulga Investment B.V.,NLD,company,,,952.0,,,
lei:391200UQKBAF61ZGES24,R+S Mühlberger Beteiligungs GmbH,DEU,company,,,952.0,,,
lei:724500KSQ5HHOEXS4Y62,3MENSionaal Holding B.V.,NLD,company,,,952.0,,,
lei:984500MFFP06DB914112,LECCHI & RIBONI S.R.L.,ITA,company,,,952.0,,,
lei:724500K1CBQ4L32JTI22,Azulmar Holding B.V.,NLD,company,,,952.0,,,
lei:959800KHSY0M09FGHD57,INVERSIONES RODALQUILAR XXI SL,ESP,company,,,952.0,,,
lei:969500WPN5D36ZEY7947,AJC GESTION,FRA,company,,,952.0,,,
lei:335800EOOTUVQ5M43816,UTKARSH MEDISURG PRIVATE LIMITED,IND,company,,,952.0,,,
lei:64887YRW17D6PUV46697,Toby Discounted Gift Trust,GBR,company,,,952.0,,,
lei:6488YQR4514P7OB2S278,SHREE PLASTOCHEM INDUSTRIES LLP,IND,company,,,952.0,,,
lei:9845005D8E0DG10D9F42,NGK FOUNDATION,ARE,company,,,952.0,,,
lei:984500F4388EFBZF8458,BE THE BRAND EXPERIENCE LIMITED,GBR,company,,,952.0,,,
lei:724500OQTF9JF1TJ3323,DDNS - Den Dekker Network Solutions V.O.F.,NLD,company,,,952.0,,,
lei:648898MT78NM3TOJ6845,INDOPET POLYPLAST PRIVATE LIMITED,IND,company,,,952.0,,,
lei:959800B878G4XJQ7DE09,BAÑU ETXE RECYCLING SL,ESP,company,,,952.0,,,
lei:64881IF148N9E2QBT254,LIMARANI PRADHAN,IND,company,,,952.0,,,
lei:6488F4RKN63JO55U3020,Krosnar Family Trust 1,GBR,company,,,952.0,,,
lei:984500F906AC02FAFC82,BARRITSKOV HOLDING ApS,DNK,company,,,952.0,,,
lei:984500AF77088DA68123,SSU ApS,DNK,company,,,952.0,,,
lei:724500THEM5EWEWN1D46,Van Montfort B.V.,NLD,company,,,952.0,,,
lei:39120099JR9XVTL25I67,"ASP 2025 Titan II, L.P.",USA,company,,,952.0,,,
lei:39120027B2KQB4SNTQ88,Deka-BasisAnlage ZielStruktur offensiv 2029,DEU,company,,,952.0,,,
lei:724500IZ6Z3BNYHYG144,Vastech Support B.V.,NLD,company,,,952.0,,,
lei:787200PU4Y3MYTOFV505,ASOCIAȚIA PERSOANELOR CU HANDICAP DIN OLTENIA,ROU,company,,,952.0,,,
lei:254900X3B5ZITFRMWW41,Nordiq Supply Solutions OÜ,EST,company,,,952.0,,,
lei:335800I3R88AKO6TX486,SHINE INDUSTRIAL SOLUTIONS,IND,company,,,952.0,,,
lei:64887I7IPH4PV181Q771,UNIPEGASUS PROFILES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6488WC74626D8S9QFV36,AGASYA HERBAL INDIA PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6488H67VB630VVE7J764,SHAH BROTHERS GLOBAL PRIVATE LIMITED,IND,company,,,952.0,,,
lei:984500A6D8607BBF5666,PHOENIX FIGHT ACADEMY e.V.,DEU,company,,,952.0,,,
lei:984500A9H01Y3CC77E67,JADAV HOLDINGS PTY LTD,AUS,company,,,952.0,,,
lei:529900MHIEY5CC1KRS62,GRUPPO MH SOCIETA' A RESPONSABILITA' LIMITATA,ITA,company,,,952.0,,,
lei:6488FSYB2035QIQ58385,LYALLPUR WALIAN DI HATTI,IND,company,,,952.0,,,
lei:2549009NWVJ671OYSN72,Euston Propco S.à r.l.,LUX,company,,,952.0,,,
lei:6488UR6O47Z836LRV016,PRIORITY CONSTRUCTIONS,IND,company,,,952.0,,,
lei:391200E6LHKSXXY5F994,Schleuß Immobilien- und Vermögensverwaltung GmbH & Co. KG,DEU,company,,,952.0,,,
lei:529900M9E38N3GA1Y283,B & H Projektverwaltung GmbH & Co. KG,DEU,company,,,952.0,,,
lei:815600C92D3F96EC7286,NA.BI S.R.L.,ITA,company,,,952.0,,,
lei:2549001DUGHJ8M71C760,BROZ WHOLESALE PTY LTD,AUS,company,,,952.0,,,
